"instance_id","client_name","site_name","region_name","client_region_name","site_region_name","month_date","total_lifetimes","total_user_days_online_this_month","total_users_online_this_month","avg_daily_engagement_score","total_lifetime_days","li_attempts","mission_step_completions","rewards_claimed","rank_completions","sale_submissions","user_referrals","badge_completions","banner_clicks","poll_completions","survey_completions","certification_completions","achievement_completions","community_comments","community_replies","community_likes","snippets_created","snippets_viewed","engagement_score"
"D96CC462538BECCBB309D4AE5DBE2A73","Motorola","motorola insiders","APAC","Motorola APAC","motorola insiders APAC","2023-03-01","209","21","3","0.1111111111111111","3355","0","0","0","2","0","0","0","2","0","0","0","0","0","0","0","0","0","4"
"D96CC462538BECCBB309D4AE5DBE2A73","Motorola","motorola insiders","APAC","Motorola APAC","motorola insiders APAC","2024-04-01","469","7","4","1.0","22884","2","0","0","2","0","0","0","3","0","0","0","0","0","0","0","0","0","7"
"D96CC462538BECCBB309D4AE5DBE2A73","Motorola","motorola insiders","APAC","Motorola APAC","motorola insiders APAC","2024-07-01","54709","4204","3920","0.9293875230373803","97529","23","0","0","3843","0","0","5","3","0","0","0","0","0","0","0","0","0","3874"
"3E752476A44A50560CA4F982F6FF9975","College Athlete Payment System","College Athlete Payment System Learning Hub",,"College Athlete Payment System","College Athlete Payment System Learning Hub","2025-10-01","20778","659","259","0.04773462434402126","1211711","37","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","37"
"D96CC462538BECCBB309D4AE5DBE2A73","Motorola","motorola insiders","APAC","Motorola APAC","motorola insiders APAC","2024-05-01","728","34","20","0.9367521367521369","25876","29","0","0","14","0","0","1","3","0","0","0","0","0","0","0","0","0","47"
"A17B5D1C84AC7093025B72EB2653DA56","Lenovo","Lenovo Training Portal",,"Lenovo","Lenovo Training Portal","2024-10-01","4237","318","162","0.9852010375579271","67781","256","0","0","0","0","38","0","102","16","0","0","0","0","0","0","0","0","412"
"A17B5D1C84AC7093025B72EB2653DA56","Lenovo","Lenovo Training Portal",,"Lenovo","Lenovo Training Portal","2024-04-01","377","42","20","2.111111111111111","4639","5","0","0","0","0","0","0","74","0","0","0","0","0","0","0","0","0","79"
"D96CC462538BECCBB309D4AE5DBE2A73","Motorola","motorola insiders","APAC","Motorola APAC","motorola insiders APAC","2024-11-01","478580","3862","3574","0.9016287782841157","1267918","0","0","0","3335","0","0","0","128","0","0","0","0","0","0","0","0","0","3463"
"D96CC462538BECCBB309D4AE5DBE2A73","Motorola","motorola insiders","APAC","Motorola APAC","motorola insiders APAC","2025-08-01","184321","2038","1911","0.8382259708267424","389124","0","0","0","1638","0","0","0","87","0","0","0","0","0","0","0","0","0","1725"
"3E752476A44A50560CA4F982F6FF9975","College Athlete Payment System","College Athlete Payment System Learning Hub",,"College Athlete Payment System","College Athlete Payment System Learning Hub","2025-09-01","24536","1035","380","0.06606571557729879","949931","75","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","76"
"A17B5D1C84AC7093025B72EB2653DA56","Lenovo","Lenovo Training Portal",,"Lenovo","Lenovo Training Portal","2024-11-01","7686","366","147","1.7839489135275377","114600","645","0","0","0","0","39","0","112","16","0","0","0","0","0","0","0","0","812"
"D96CC462538BECCBB309D4AE5DBE2A73","Motorola","motorola insiders","APAC","Motorola APAC","motorola insiders APAC","2024-02-01","531","16","8","0.38333333333333336","20175","0","0","0","1","0","0","4","2","0","0","0","0","0","0","0","0","0","7"
"D96CC462538BECCBB309D4AE5DBE2A73","Motorola","motorola insiders","APAC","Motorola APAC","motorola insiders APAC","2024-09-01","335287","5768","5318","0.8817278701794208","623119","5","0","0","5090","0","0","1","8","1","0","0","0","0","0","0","0","0","5105"
"3E752476A44A50560CA4F982F6FF9975","College Athlete Payment System","College Athlete Payment System Learning Hub",,"College Athlete Payment System","College Athlete Payment System Learning Hub","2025-06-01","8231","1780","508","0.3024391516360837","109185","544","43","0","0","0","0","0","17","0","0","0","0","0","0","0","0","0","604"
"A17B5D1C84AC7093025B72EB2653DA56","Lenovo","Lenovo Training Portal",,"Lenovo","Lenovo Training Portal","2025-01-01","8610","323","158","4.114551063962589","189682","1478","0","0","0","0","88","0","81","14","0","0","0","0","0","0","0","0","1661"
"A17B5D1C84AC7093025B72EB2653DA56","Lenovo","Lenovo Training Portal",,"Lenovo","Lenovo Training Portal","2024-08-01","2113","78","33","1.421006144393241","37418","105","0","0","0","0","13","0","19","2","0","0","0","0","0","0","0","0","139"
"A17B5D1C84AC7093025B72EB2653DA56","Lenovo","Lenovo Training Portal",,"Lenovo","Lenovo Training Portal","2025-09-01","20215","1000","453","2.432064394187506","443326","2367","0","0","0","0","29","0","253","31","0","0","0","0","0","0","0","0","2680"
"A17B5D1C84AC7093025B72EB2653DA56","Lenovo","Lenovo Training Portal",,"Lenovo","Lenovo Training Portal","2025-07-01","33841","394","197","1.7759910378451382","415346","723","0","0","0","0","47","0","72","8","0","0","0","0","0","0","0","0","850"
"A17B5D1C84AC7093025B72EB2653DA56","Lenovo","Lenovo Training Portal",,"Lenovo","Lenovo Training Portal","2024-05-01","1146","50","29","0.649074074074074","11417","1","0","0","0","0","0","0","25","0","0","0","0","0","0","0","0","0","26"
"9F5BAB40874B176781DBEEECF8E6833D","Holcim Solutions and Products US, LLC","BPU",,"Holcim Solutions and Products US, LLC","BPU","2023-02-01","2815","95","51","10.671075837742505","44384","826","0","0","0","0","0","24","88","0","0","0","0","0","0","0","0","0","938"
"DE6B0516B9970243DA32DAC4AD8285D8","Motorola","motorola insiders","EMEA","Motorola EMEA","motorola insiders EMEA","2023-12-01","16077","4943","392","2.0517999648398244","3656196","383","0","121","23","8862","11","409","106","18","0","0","248","6","6","69","0","0","10262"
"DE6B0516B9970243DA32DAC4AD8285D8","Motorola","motorola insiders","EMEA","Motorola EMEA","motorola insiders EMEA","2024-03-01","17777","4907","478","1.7113913197906696","4210835","1268","0","111","65","5504","32","716","158","11","0","0","535","12","2","32","0","0","8446"
"F64BB50632BD035D9ACDCF5A45F76B7C","Allina Health","Learning Hub",,"Allina Health","Learning Hub","2024-10-01","889275","51003","20005","1.886931135868147","62134603","88729","2285","0","0","0","0","2","6372","0","80","0","0","6","3","30","0","0","97507"
"DE6B0516B9970243DA32DAC4AD8285D8","Motorola","motorola insiders","EMEA","Motorola EMEA","motorola insiders EMEA","2023-06-01","20304","3909","586","2.1272768500215906","2451637","2582","0","135","227","4073","23","868","452","15","0","0","107","10","2","66","0","0","8560"
"DE6B0516B9970243DA32DAC4AD8285D8","Motorola","motorola insiders","EMEA","Motorola EMEA","motorola insiders EMEA","2024-06-01","23573","5577","630","2.706851022066205","4980119","2681","0","44","163","7199","40","1322","364","31","0","0","185","920","25","2233","0","0","15207"
"DE6B0516B9970243DA32DAC4AD8285D8","Motorola","motorola insiders","EMEA","Motorola EMEA","motorola insiders EMEA","2025-07-01","37920","3846","679","1.2602329561698888","8069520","1600","0","119","167","2302","52","505","83","7","0","0","89","24","0","39","0","0","4987"
"9F5BAB40874B176781DBEEECF8E6833D","Holcim Solutions and Products US, LLC","BPU",,"Holcim Solutions and Products US, LLC","BPU","2023-09-01","2487","53","35","8.860185185185186","28215","328","0","0","0","0","2","14","22","0","0","0","0","0","0","0","0","0","366"
"9F5BAB40874B176781DBEEECF8E6833D","Holcim Solutions and Products US, LLC","BPU",,"Holcim Solutions and Products US, LLC","BPU","2023-07-01","2403","51","30","2.833333333333333","37203","212","0","0","0","0","0","8","35","0","0","0","0","0","0","0","0","0","255"
"DE6B0516B9970243DA32DAC4AD8285D8","Motorola","motorola insiders","EMEA","Motorola EMEA","motorola insiders EMEA","2023-03-01","16135","3955","372","1.6185295203332093","1793907","818","0","47","14","4539","8","354","498","6","0","0","42","1","5","49","0","0","6381"
"F64BB50632BD035D9ACDCF5A45F76B7C","Allina Health","Learning Hub",,"Allina Health","Learning Hub","2025-02-01","747472","29596","13017","1.5577017758987748","100918933","43053","2362","0","0","0","0","0","2260","0","27","0","0","4","3","11","0","0","47720"
"9F5BAB40874B176781DBEEECF8E6833D","Holcim Solutions and Products US, LLC","BPU",,"Holcim Solutions and Products US, LLC","BPU","2024-11-01","4697","130","78","1.4630189255189257","61869","172","0","0","0","0","4","5","20","0","0","0","0","0","0","0","0","0","201"
"DE6B0516B9970243DA32DAC4AD8285D8","Motorola","motorola insiders","EMEA","Motorola EMEA","motorola insiders EMEA","2025-02-01","39064","5021","823","1.612216117098831","6325497","2157","0","138","279","3710","84","813","185","9","0","0","362","251","0","227","0","0","8215"
"9F5BAB40874B176781DBEEECF8E6833D","Holcim Solutions and Products US, LLC","BPU",,"Holcim Solutions and Products US, LLC","BPU","2025-06-01","5395","72","41","1.7941176470588236","68601","124","0","0","0","0","0","4","2","0","0","0","0","0","0","0","0","0","130"
"DE6B0516B9970243DA32DAC4AD8285D8","Motorola","motorola insiders","EMEA","Motorola EMEA","motorola insiders EMEA","2025-03-01","47517","5576","912","1.5601646194392895","7281643","2243","0","169","325","3881","125","861","307","8","0","0","395","262","1","232","0","0","8809"
"F64BB50632BD035D9ACDCF5A45F76B7C","Allina Health","Learning Hub",,"Allina Health","Learning Hub","2024-03-01","176","47","12","0.31547619047619047","1359","7","3","0","0","0","0","0","1","4","0","0","2","1","0","0","0","0","18"
"F64BB50632BD035D9ACDCF5A45F76B7C","Allina Health","Learning Hub",,"Allina Health","Learning Hub","2025-05-01","853317","39748","17060","2.211243224335421","137953726","60170","34884","0","0","0","0","3","2127","0","12","0","0","0","0","0","0","0","97196"
"F64BB50632BD035D9ACDCF5A45F76B7C","Allina Health","Learning Hub",,"Allina Health","Learning Hub","2025-10-01","851239","51571","19738","1.5436660818771393","191233373","77002","2940","0","0","0","0","0","0","0","32","0","0","0","0","0","0","0","79974"
"9F5BAB40874B176781DBEEECF8E6833D","Holcim Solutions and Products US, LLC","BPU",,"Holcim Solutions and Products US, LLC","BPU","2025-01-01","6497","152","88","3.178950811093668","77889","540","0","0","0","0","2","21","16","0","0","0","0","0","0","0","0","0","579"
"9F5BAB40874B176781DBEEECF8E6833D","Holcim Solutions and Products US, LLC","BPU",,"Holcim Solutions and Products US, LLC","BPU","2025-03-01","7147","145","97","2.3670238095238094","104284","360","0","0","0","0","2","11","11","0","0","0","0","0","0","0","0","0","384"
"F64BB50632BD035D9ACDCF5A45F76B7C","Allina Health","Learning Hub",,"Allina Health","Learning Hub","2025-08-01","829275","33708","14076","1.7689198541001534","171040811","55720","2428","0","0","0","0","0","1680","0","24","0","0","0","0","0","0","0","59852"
"DE6B0516B9970243DA32DAC4AD8285D8","Motorola","motorola insiders","EMEA","Motorola EMEA","motorola insiders EMEA","2024-11-01","35319","5172","737","1.4364152035967295","6144132","625","0","79","229","4660","25","521","178","7","0","0","576","189","17","333","0","0","7439"
"F64BB50632BD035D9ACDCF5A45F76B7C","Allina Health","Learning Hub",,"Allina Health","Learning Hub","2024-02-01","12","6","3","0.2","29","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1"
"F64BB50632BD035D9ACDCF5A45F76B7C","Allina Health","Learning Hub",,"Allina Health","Learning Hub","2024-12-01","904070","40588","16990","2.1671744391458225","92493369","76808","1847","0","0","0","0","0","9032","0","47","0","0","2","2","12","0","0","87750"
"DE6B0516B9970243DA32DAC4AD8285D8","Motorola","motorola insiders","EMEA","Motorola EMEA","motorola insiders EMEA","2022-10-01","18334","3431","422","2.4678175203440933","157757","2016","0","35","38","5422","14","598","180","49","0","0","35","9","48","110","0","0","8554"
"DE6B0516B9970243DA32DAC4AD8285D8","Motorola","motorola insiders","EMEA","Motorola EMEA","motorola insiders EMEA","2025-09-01","42441","3700","616","1.3317093127889552","7748275","950","482","84","102","2458","29","504","74","1","0","0","240","7","0","11","0","0","4942"
"F64BB50632BD035D9ACDCF5A45F76B7C","Allina Health","Learning Hub",,"Allina Health","Learning Hub","2024-11-01","882495","43789","18249","2.094354799437626","73202117","79809","1996","0","0","0","0","2","9494","0","84","0","0","3","3","33","0","0","91424"
"F64BB50632BD035D9ACDCF5A45F76B7C","Allina Health","Learning Hub",,"Allina Health","Learning Hub","2025-06-01","845974","36986","15608","1.8239670653305569","144919602","57002","11356","0","0","0","0","0","1770","0","10","0","0","0","0","0","0","0","70138"
"DE6B0516B9970243DA32DAC4AD8285D8","Motorola","motorola insiders","EMEA","Motorola EMEA","motorola insiders EMEA","2022-11-01","19888","4159","412","2.6995956915346704","520570","1547","0","49","32","8535","6","579","218","5","0","0","52","5","14","107","0","0","11149"
"DE6B0516B9970243DA32DAC4AD8285D8","Motorola","motorola insiders","EMEA","Motorola EMEA","motorola insiders EMEA","2023-09-01","18127","4191","386","1.7371111619446562","3019848","712","0","88","16","5577","5","427","111","4","0","0","145","15","5","97","0","0","7202"
"9F5BAB40874B176781DBEEECF8E6833D","Holcim Solutions and Products US, LLC","BPU",,"Holcim Solutions and Products US, LLC","BPU","2023-01-01","2267","101","51","6.751724137931036","37205","746","0","0","0","0","0","25","80","0","0","0","0","0","0","1","0","0","852"
"9F5BAB40874B176781DBEEECF8E6833D","Holcim Solutions and Products US, LLC","BPU",,"Holcim Solutions and Products US, LLC","BPU","2025-05-01","6783","92","55","2.1269557823129253","94317","196","0","0","0","0","0","3","5","0","0","0","0","0","0","0","0","0","204"
"DE6B0516B9970243DA32DAC4AD8285D8","Motorola","motorola insiders","EMEA","Motorola EMEA","motorola insiders EMEA","2025-08-01","41757","3818","893","2.175361613285925","7859204","4041","0","108","367","2548","93","892","222","11","0","0","238","12","0","2","0","0","8534"
"9F5BAB40874B176781DBEEECF8E6833D","Holcim Solutions and Products US, LLC","BPU",,"Holcim Solutions and Products US, LLC","BPU","2022-12-01","2156","38","18","3.1222222222222222","24104","82","0","0","0","0","2","2","29","0","0","0","0","0","0","0","0","0","115"
"9F5BAB40874B176781DBEEECF8E6833D","Holcim Solutions and Products US, LLC","BPU",,"Holcim Solutions and Products US, LLC","BPU","2023-11-01","3833","182","69","8.164035392711863","27811","1156","0","0","0","0","8","34","37","0","0","0","0","0","0","0","0","0","1235"
"DE6B0516B9970243DA32DAC4AD8285D8","Motorola","motorola insiders","EMEA","Motorola EMEA","motorola insiders EMEA","2023-08-01","22945","4150","408","1.9149845027934314","2994414","908","0","108","38","6069","10","526","153","11","0","0","84","5","12","50","0","0","7974"
"9F5BAB40874B176781DBEEECF8E6833D","Holcim Solutions and Products US, LLC","BPU",,"Holcim Solutions and Products US, LLC","BPU","2024-05-01","3953","79","40","3.7443452380952387","69509","234","0","0","0","0","2","7","37","0","0","0","0","0","0","0","0","0","280"
"F64BB50632BD035D9ACDCF5A45F76B7C","Allina Health","Learning Hub",,"Allina Health","Learning Hub","2024-04-01","1221","182","65","0.30081910842780407","9484","33","1","0","3","0","0","0","0","13","0","0","5","8","0","2","0","0","65"
"DE6B0516B9970243DA32DAC4AD8285D8","Motorola","motorola insiders","EMEA","Motorola EMEA","motorola insiders EMEA","2023-01-01","16999","4078","366","1.932013904700735","1245219","314","0","10","6","7191","3","270","65","0","0","0","10","9","21","103","0","0","8002"
"DE6B0516B9970243DA32DAC4AD8285D8","Motorola","motorola insiders","EMEA","Motorola EMEA","motorola insiders EMEA","2023-10-01","16380","4231","398","1.7019631227679566","3304483","559","0","94","23","5774","6","359","100","7","0","0","144","3","14","50","0","0","7133"
"9F5BAB40874B176781DBEEECF8E6833D","Holcim Solutions and Products US, LLC","BPU",,"Holcim Solutions and Products US, LLC","BPU","2024-03-01","3743","143","72","2.6123916312936655","50519","340","0","0","0","0","0","8","34","0","0","0","0","0","0","0","0","0","382"
"F64BB50632BD035D9ACDCF5A45F76B7C","Allina Health","Learning Hub",,"Allina Health","Learning Hub","2024-07-01","668697","40874","15477","1.8907628579167952","17822337","70219","2333","0","0","0","0","0","4047","856","147","0","0","4","0","19","0","0","77625"
"9F5BAB40874B176781DBEEECF8E6833D","Holcim Solutions and Products US, LLC","BPU",,"Holcim Solutions and Products US, LLC","BPU","2024-01-01","4118","105","50","9.209105025409373","38218","966","0","0","0","0","2","26","46","0","0","0","0","0","0","0","0","0","1040"
"DE6B0516B9970243DA32DAC4AD8285D8","Motorola","motorola insiders","EMEA","Motorola EMEA","motorola insiders EMEA","2024-02-01","15164","4502","449","1.749111270796814","3716881","923","0","97","54","5054","36","547","122","6","0","0","703","10","15","320","0","0","7887"
"F64BB50632BD035D9ACDCF5A45F76B7C","Allina Health","Learning Hub",,"Allina Health","Learning Hub","2024-06-01","509491","35570","13884","1.6035368253306765","6501693","46860","2632","0","0","0","0","0","6569","1375","5","0","0","3","12","25","0","0","57481"
"DE6B0516B9970243DA32DAC4AD8285D8","Motorola","motorola insiders","EMEA","Motorola EMEA","motorola insiders EMEA","2025-06-01","34216","4061","753","1.9529910738804757","7748830","1973","0","1593","274","2651","91","1690","146","8","0","0","511","35","6","47","0","44","9069"
"DE6B0516B9970243DA32DAC4AD8285D8","Motorola","motorola insiders","EMEA","Motorola EMEA","motorola insiders EMEA","2023-04-01","16065","3916","408","1.8225641129297352","1995695","1254","0","34","40","4367","14","550","702","13","0","0","35","9","35","145","0","0","7198"
